id,name,video_id,category_id,timestamp,watched_percentage,liked,watch_time_secs
1940,User_38,v60525,22,1744800539,0.6292893518256246,1,377
1941,User_84,v90483,25,1743696924,0.47921819917134023,1,287
1942,User_77,v55663,27,1743467138,0.032824750884307405,0,19
1943,User_27,v23491,23,1745538870,0.5063489321828565,1,303
1944,User_77,v38959,26,1743872564,0.24180408719855154,0,145
1945,User_3,v36936,25,1744058012,0.001450330871217294,1,0
1946,User_51,v85796,22,1744125666,0.617910805250098,1,370
1947,User_46,v33494,26,1744717935,0.6801863735406081,1,408
1948,User_2,v77057,27,1744167061,0.12129580072375684,1,72
1949,User_82,v44403,23,1743813537,0.4991082696501714,1,299
1950,User_16,v73526,28,1745016517,0.327912504182821,0,196
1951,User_39,v98757,22,1744302690,0.6273286910254461,1,376
1952,User_95,v27555,27,1745793361,0.05210517378085187,1,31
1953,User_38,v60624,23,1745639476,0.9454603156337678,1,567
1954,User_100,v18081,22,1745609173,0.671129009074778,0,402
1955,User_86,v15982,26,1743752109,0.31478764363331385,1,188
1956,User_87,v83843,25,1744044262,1.0137242207948889,1,608
1957,User_51,v72501,27,1744678262,0.7297360758017154,0,437
1958,User_9,v61030,22,1745250690,0.5786935171258656,1,347
1959,User_95,v87333,24,1744806778,1.290660993775392,1,774
1960,User_32,v71110,22,1745115959,0.15173129013854256,1,91
1961,User_34,v36195,25,1743606133,0.38477317283114015,1,230
1962,User_10,v46511,23,1745565982,0.5054449602186527,1,303
1963,User_22,v86850,27,1744070327,0.07284472790972794,0,43
1964,User_58,v88076,26,1745001593,0.30671061079943407,0,184
1965,User_77,v58104,22,1743822990,1.0790263666002566,1,647
1966,User_58,v16060,22,1744609312,0.41388018679860106,0,248
1967,User_55,v19586,23,1744007200,0.1498098707993347,1,89
1968,User_58,v90926,25,1744609638,0.5396863559336283,1,323
1969,User_39,v39712,27,1745721720,0.4644403007784481,0,278
1970,User_56,v53273,25,1745663900,0.8235426759329163,1,494
1971,User_25,v27001,22,1744325434,0.11785935279940453,1,70
1972,User_11,v18926,22,1744191938,0.724371405558152,0,434
1973,User_80,v89657,24,1745856794,0.6649962251659242,0,398
1974,User_2,v41119,22,1744470209,0.35416121427224706,1,212
1975,User_1,v39862,27,1743766803,0.8965876862012309,0,537
1976,User_7,v51395,22,1744331793,0.32942819860285305,0,197
1977,User_72,v48282,24,1743606685,0.5700648487815242,0,342
1978,User_74,v28224,28,1745741200,0.23044109920511333,1,138
1979,User_100,v49747,28,1743570866,0.23144478418940875,1,138
1980,User_86,v27483,22,1743828555,0.41641496875525297,1,249
1981,User_85,v27602,25,1745519508,0.4979389615726167,1,298
1982,User_9,v15770,22,1745577494,0.023652235797857357,0,14
1983,User_98,v74849,22,1745063417,1.2576488348312402,1,754
1984,User_80,v67259,28,1744024424,0.3949219125662205,0,236
1985,User_20,v77746,25,1743829283,0.28827791576473616,0,172
1986,User_15,v23426,27,1744313004,1.0170489945506374,1,610
1987,User_58,v82851,23,1745581135,0.19949654543197357,0,119
1988,User_40,v47377,22,1744968465,0.42306427983474504,1,253
1989,User_77,v73660,25,1743760780,0.9163678584219888,1,549
1990,User_25,v45033,24,1745707321,0.2911967880308551,0,174
1991,User_58,v64792,28,1744359213,0.22339977687099968,1,134
1992,User_61,v83805,25,1744511364,0.7135736089616814,0,428
1993,User_81,v53618,24,1744762765,0.3448232242521762,1,206
1994,User_66,v95945,24,1745712709,0.4158921006915714,1,249
1995,User_74,v60715,25,1743724347,0.7071239915286136,0,424
1996,User_72,v80893,25,1743575175,1.0928236911079428,1,655
1997,User_66,v54345,22,1745179427,0.8480121565412987,1,508
1998,User_51,v90019,24,1744936834,0.05824109848219265,0,34
1999,User_62,v78929,25,1743576032,0.5512955960452994,0,330
2000,User_39,v36245,25,1745516579,0.4217512248472858,0,253
2001,User_77,v84511,22,1744103324,0.4251961111732096,0,255
2002,User_41,v71655,24,1744937836,0.05273871307556888,0,31
2003,User_99,v44420,23,1744130837,0.2625609473383612,0,157
2004,User_76,v47293,23,1745823378,0.3115426721886828,0,186
2005,User_30,v22571,27,1745869142,0.41409322135567855,1,248
2006,User_26,v66700,26,1744032078,0.16265624531824124,0,97
2007,User_18,v41474,22,1745288758,0.8468576346119535,1,508
2008,User_15,v98408,23,1744972741,0.46009223566568996,1,276
2009,User_57,v34854,25,1744461654,0.8567259425495648,0,514
2010,User_16,v42977,28,1744097327,0.5545579809916764,0,332
2011,User_18,v14621,22,1745169242,0.7351590586503098,1,441
2012,User_38,v54355,22,1745593124,0.5863285869780774,1,351
2013,User_15,v14107,23,1744414127,0.6547806433861902,1,392
2014,User_86,v53336,24,1745938106,1.0054024651932318,1,603
2015,User_2,v75387,23,1744167548,0.4120415534360018,1,247
2016,User_57,v90733,22,1744870631,0.007347729328581177,1,4
2017,User_49,v88022,22,1745726159,0.741585962187187,1,444
2018,User_17,v82232,22,1745604757,0.21900356748046204,0,131
2019,User_62,v16515,23,1743533866,0.402234444018529,0,241
2020,User_74,v39002,23,1744149974,1.2092899669638544,1,725
2021,User_2,v95510,23,1743471727,0.38887048954537634,0,233
2022,User_84,v94576,26,1744415189,0.569819563975315,1,341
2023,User_100,v87302,27,1744960132,0.7609369469176143,0,456
2024,User_72,v18297,27,1744845302,0.9070168736966864,0,544
2025,User_4,v19401,25,1745612185,0.3704792098103985,1,222
2026,User_62,v56194,27,1743930594,1.4415302067574223,1,864
2027,User_41,v99032,24,1745752950,1.2474655373015284,1,748
2028,User_46,v78562,26,1743852862,0.4491116899694979,1,269
2029,User_17,v66450,28,1746046501,0.19304131770873897,1,115
2030,User_8,v55784,27,1745362460,0.7305913469417901,0,438
2031,User_46,v25194,22,1743964604,0.1940612569038984,1,116
2032,User_41,v10805,24,1744935420,0.04859811451359192,0,29
2033,User_36,v99004,28,1744427650,0.11894339969508749,1,71
2034,User_71,v22037,28,1745167686,0.8810984106340897,1,528
2035,User_15,v75561,25,1744357867,0.597699303032482,0,358
2036,User_39,v86867,27,1745200469,0.9785644661233763,1,587
2037,User_39,v45933,26,1745384508,0.2353294097444538,0,141
2038,User_6,v83186,22,1744690713,0.6125431479988844,1,367
2039,User_26,v62409,25,1745385721,0.35139429050031773,0,210
2040,User_100,v47381,27,1745524952,0.39547935009460844,1,237
2041,User_46,v62791,25,1743641394,0.06108411021772465,0,36
2042,User_26,v15436,22,1743705882,0.11641014311762865,1,69
2043,User_92,v81917,27,1744001797,0.07347477240385498,1,44
2044,User_39,v10876,28,1743803690,0.695926508474691,1,417
2045,User_57,v89034,22,1744695444,0.2653704741655441,1,159
2046,User_62,v68980,27,1743969355,0.04325988212350031,0,25
2047,User_30,v97776,23,1744499598,0.8599848574799378,0,515
2048,User_19,v91805,22,1744231752,0.8866287382457043,0,531
2049,User_11,v84459,22,1743775479,1.3835388059747527,1,830
2050,User_61,v32652,23,1744835948,0.7953403693503772,1,477
2051,User_38,v22358,24,1743738267,0.6738681672447797,1,404
2052,User_61,v80449,22,1744238955,0.47738079610123313,0,286
2053,User_66,v55511,28,1744079207,0.8191173987109991,1,491
2054,User_71,v21009,25,1744681469,0.372932936682904,1,223
2055,User_10,v38386,22,1745184700,0.10013616779741395,1,60
2056,User_46,v95104,22,1744523167,0.8428735557327836,1,505
2057,User_32,v53802,26,1743646760,0.9380258264628986,0,562
2058,User_12,v51088,27,1744981061,0.24379729405931555,1,146
2059,User_37,v37750,22,1744265030,0.5816152314055159,1,348
2060,User_98,v11645,25,1744490417,0.9918717437906245,1,595
2061,User_49,v74558,27,1744929193,0.7040890254836385,0,422
2062,User_38,v64779,27,1745586400,0.1484867171099931,0,89
2063,User_63,v39089,26,1745208118,0.030526062676203707,0,18
2064,User_15,v43683,26,1744135038,0.16596979296606598,0,99
2065,User_13,v13767,27,1743760060,0.6321402663315241,0,379
2066,User_64,v59334,26,1743722959,0.0705722415923548,1,42
2067,User_77,v95952,24,1745249841,0.29862520252331315,0,179
2068,User_61,v11891,22,1744439842,1.1621982335357985,1,697
2069,User_16,v34734,27,1745176905,0.513652273926951,0,308
2070,User_37,v94316,22,1744721449,0.7422453861232957,1,445
2071,User_85,v58509,22,1743947106,0.334284804957765,0,200
2072,User_50,v23651,25,1745401718,0.13401962660261388,1,80
2073,User_62,v20758,27,1745881538,0.7386975660878813,0,443
2074,User_55,v48951,22,1745648000,1.055788760684892,1,633
2075,User_24,v95048,24,1744459463,0.9835926739988183,0,590
2076,User_8,v53297,24,1744385140,0.5533494183116341,0,332
2077,User_55,v89188,25,1743523367,0.11305788766071961,1,67
2078,User_71,v21636,28,1745040064,0.35460466303573457,1,212
2079,User_32,v37270,25,1743624417,0.301144252985489,0,180
2080,User_58,v50028,22,1744423415,0.6594813696991091,0,395
2081,User_2,v57100,27,1744684182,0.5505099850909145,0,330
2082,User_99,v53737,26,1744176630,0.13053222921058796,1,78
2083,User_2,v42226,22,1744265200,1.1199545963528208,1,671
2084,User_51,v59273,25,1744124993,0.20057091849685005,0,120
2085,User_33,v24693,25,1743972914,0.7652731571695777,0,459
2086,User_86,v77682,25,1745618788,0.14872994134223116,1,89
2087,User_94,v25914,26,1743556630,0.2827981156822533,0,169
2088,User_73,v73823,23,1744008269,0.851825396095212,1,511
2089,User_46,v15685,24,1745899063,0.15738696287951776,1,94
2090,User_19,v12337,22,1745000874,0.2365581421959566,1,141
2091,User_61,v16929,22,1745897408,0.54172206412864,0,325
2092,User_63,v76043,23,1745513964,0.6327001235952057,0,379
2093,User_26,v94925,23,1744544348,0.16180731031272758,0,97
2094,User_2,v83526,24,1745593295,0.7022657856122134,0,421
2095,User_84,v12963,26,1745988477,0.3112182956410117,1,186
2096,User_58,v20588,23,1743649384,0.5519625607687548,1,331
2097,User_89,v80970,22,1745510761,0.10379277902643833,0,62
2098,User_48,v79962,22,1744907928,0.8239257444110485,1,494
2099,User_19,v99075,24,1745650154,1.0199866710987262,1,611
2100,User_95,v72193,22,1744183307,0.8545003717788044,1,512
2101,User_49,v75346,28,1744929125,0.579411810462887,0,347
2102,User_100,v21599,28,1743571876,0.6697700256262745,1,401
2103,User_74,v45466,27,1744825611,0.02071922575233695,0,12
2104,User_94,v53808,28,1743504139,0.13012650571253795,0,78
2105,User_8,v30651,25,1744726886,0.4920840830521426,0,295
2106,User_77,v30867,25,1743911712,0.6858702497274319,1,411
2107,User_15,v83128,28,1744411254,0.1468938980437173,0,88
2108,User_26,v31530,24,1745384854,0.14853171109617325,1,89
2109,User_72,v38610,23,1743607630,0.21309879336074325,0,127
2110,User_100,v22153,26,1743556858,0.6621480042913037,0,397
2111,User_28,v71761,25,1746003651,1.1188098462239102,1,671
2112,User_11,v92939,22,1745957605,0.1722652747467012,0,103
2113,User_95,v50925,24,1745793278,1.1073099916056304,1,664
2114,User_25,v62493,24,1744028262,0.14554372445931776,1,87
2115,User_4,v83974,27,1744956588,0.23236019497368215,0,139
2116,User_12,v26439,22,1745277215,0.0007167539870524809,1,0
2117,User_55,v56916,28,1743925695,0.4416262098841829,0,264
2118,User_86,v81170,22,1744197536,0.7922346084485818,1,475
2119,User_48,v74334,27,1744308258,0.605826470699709,0,363
2120,User_99,v70876,24,1743905053,0.8266592196274,1,495
2121,User_55,v94187,28,1745666950,0.37299123560913466,1,223
2122,User_40,v29085,27,1744908564,0.6350340916846056,0,381
2123,User_62,v65100,27,1744168590,0.3080128395224765,1,184
2124,User_39,v68476,27,1744561883,0.7652743291246754,0,459
2125,User_100,v16931,22,1743477329,0.26027943152326316,1,156
2126,User_100,v14806,28,1745099076,0.5464057081173676,1,327
2127,User_56,v33747,24,1743800066,0.8051111621804529,1,483
2128,User_20,v81796,28,1743829849,0.241515546432002,0,144
2129,User_63,v51010,25,1745623015,0.6185662084990899,1,371
2130,User_39,v69855,24,1745230880,0.742666572070107,1,445
2131,User_55,v82499,22,1744997842,0.8407066182496209,1,504
2132,User_80,v80578,23,1745859015,0.7004459325196666,1,420
2133,User_96,v13403,28,1743730358,0.2429942679089578,0,145
2134,User_24,v54671,25,1744958964,0.16313342012860113,0,97
2135,User_15,v60365,28,1743596369,0.14690871675628556,1,88
2136,User_80,v42118,22,1746032553,0.5850348560094345,1,351
2137,User_38,v87657,28,1744076599,0.9049795943536714,1,542
2138,User_52,v41165,26,1743623151,0.012938433453111853,0,7
2139,User_57,v55535,22,1745593663,0.407103558493773,1,244
2140,User_11,v78137,26,1744683172,0.33128638384772136,0,198
2141,User_19,v34090,24,1744445010,0.6997963103239185,1,419
2142,User_1,v45367,25,1743936773,0.6995353651885053,0,419
2143,User_33,v44642,23,1745099791,0.18856965343131338,0,113
2144,User_58,v50159,23,1745944720,0.385709250743138,0,231
2145,User_55,v94571,22,1745097221,0.6177945099683075,1,370
2146,User_66,v93529,25,1744497434,0.2393080923536608,1,143
2147,User_37,v25638,25,1745241561,1.2004692718772338,1,720
2148,User_63,v73857,28,1746015036,0.0627169893463501,1,37
2149,User_55,v75143,25,1744998247,0.1195461757637856,1,71
2150,User_15,v32441,23,1744312479,0.24343399952656652,0,146
2151,User_11,v41282,25,1745123154,0.9890709280150577,1,593
2152,User_49,v31814,25,1744390968,0.16157055473158904,0,96
2153,User_39,v61374,25,1744745707,0.0729686777191509,0,43
2154,User_46,v26835,26,1743860847,0.8852664611210245,1,531
2155,User_6,v95055,26,1744361053,0.5980095638510331,1,358
2156,User_37,v89463,23,1743920533,0.5738149014385785,1,344
2157,User_43,v21232,24,1745787606,0.5801058389348466,0,348
2158,User_12,v10104,28,1745313222,1.0021219310816818,1,601
2159,User_19,v78157,27,1743716361,0.6553974293477964,0,393
2160,User_11,v24905,27,1744446057,0.09879203788076543,0,59
2161,User_51,v30514,22,1744223025,0.556982405068811,0,334
2162,User_63,v50515,22,1745622050,1.0439954782818721,1,626
2163,User_26,v82344,27,1745744058,0.6027423193515765,0,361
2164,User_99,v59634,26,1743510626,0.2619990341469791,1,157
2165,User_40,v14758,28,1744968189,0.6808983621717143,0,408
2166,User_11,v87530,28,1744889364,0.804480602954067,0,482
2167,User_55,v27254,26,1744599855,0.18347685137666067,1,110
2168,User_55,v54398,27,1744998550,0.2259200288327008,1,135
2169,User_19,v48957,25,1744389049,0.3810096991278859,1,228
2170,User_80,v72457,23,1745803648,0.07389193634524611,1,44
2171,User_55,v39726,27,1745770226,0.7787483029807729,1,467
2172,User_26,v67277,22,1744005570,1.2477512299746876,1,748
2173,User_2,v87401,27,1743648895,0.04306114176680644,1,25
2174,User_10,v70324,27,1744244088,0.7232695122270836,1,433
2175,User_9,v71373,25,1745920211,0.4958801999001722,0,297
2176,User_9,v76923,26,1744905305,0.21428768663578626,1,128
2177,User_77,v43115,27,1743824588,1.372025998245085,1,823
2178,User_8,v88952,26,1743911322,0.02594047853591655,1,15
2179,User_19,v61894,28,1745772879,0.07597771465252098,1,45
2180,User_77,v89261,27,1745536814,0.23399599714761551,0,140
2181,User_81,v12844,24,1743773156,0.4985330825176612,0,299
2182,User_100,v70809,27,1744515450,0.63252114580947,1,379
2183,User_28,v50971,24,1745877393,0.32778329003542744,0,196
2184,User_41,v75530,25,1744758898,0.29711780679099253,1,178
2185,User_33,v68805,23,1745853454,0.7094320537516299,1,425
2186,User_98,v10051,22,1744031801,0.17678975574312905,0,106
2187,User_7,v92643,28,1744046976,1.168651563208446,1,701
2188,User_16,v93696,25,1745957568,0.05490576395422825,1,32
2189,User_94,v13151,22,1744930328,0.654285512135067,0,392
2190,User_85,v71803,27,1745257493,1.1011891728373218,1,660
2191,User_28,v49439,27,1744995725,0.6747657557696791,1,404
2192,User_24,v16404,28,1744868716,0.33527012202010154,1,201
2193,User_56,v56621,28,1744194322,0.5830409470864766,0,349
2194,User_9,v21267,26,1745920192,0.956520197786883,0,573
2195,User_46,v45260,26,1744962145,0.008972242817209682,0,5
2196,User_46,v88898,26,1745711184,0.43074339824489544,0,258
2197,User_1,v35713,26,1743995289,1.004338778434253,0,602
2198,User_81,v37613,22,1745419004,0.40554426584533465,0,243
2199,User_49,v56816,22,1743537872,0.5839214978085613,0,350
2200,User_76,v18245,28,1744620529,0.5036869526471465,0,302
2201,User_80,v32375,22,1745289471,0.6638784051031249,0,398
2202,User_4,v76536,26,1745068890,1.0038657448321673,1,602
2203,User_37,v11170,23,1745241805,0.4987451571893871,0,299
2204,User_76,v73724,24,1744302773,1.06588711670928,1,639
2205,User_18,v37665,22,1745372738,0.22253631350856387,1,133
2206,User_1,v28844,22,1744659389,0.10635832017710974,1,63
2207,User_66,v93785,28,1744079240,0.9637281955011641,0,578
2208,User_21,v22095,28,1745309580,0.6120811907875217,1,367
2209,User_80,v43522,24,1744359680,1.0293660765398727,0,617
2210,User_48,v88331,23,1743727998,0.5574467834863251,0,334
2211,User_39,v63334,22,1745108524,1.1963605510460595,1,717
2212,User_77,v20604,24,1744457876,0.993316430021744,1,595
2213,User_24,v75356,22,1743898003,0.48805245726933444,1,292
2214,User_74,v51039,26,1745271608,0.6070990340996683,1,364
2215,User_66,v92759,25,1744447487,0.04250679591087541,0,25
2216,User_71,v69086,25,1745686278,0.8802180475564944,0,528
2217,User_27,v72071,22,1744763164,0.3848434163660541,1,230
2218,User_39,v51896,26,1743555871,0.2440445579362351,1,146
2219,User_19,v51010,22,1744790936,0.5231524415880534,1,313
2220,User_55,v74203,28,1745131898,0.4472780051743437,1,268
2221,User_55,v57672,27,1745097918,0.24693076715062037,0,148
2222,User_46,v15132,23,1743643494,0.5109327325562668,1,306
2223,User_57,v16456,25,1745121129,1.1725907319106188,1,703
2224,User_62,v55263,22,1743971324,1.1183379787317589,1,671
2225,User_24,v95346,28,1745173207,0.309670003363074,1,185
2226,User_77,v53342,25,1744486781,0.8967867981151662,1,538
2227,User_33,v84644,28,1745895203,0.5566512478425103,0,333
2228,User_91,v57711,23,1744885836,0.7035515969192342,1,422
2229,User_56,v90596,26,1745098418,0.5652882824372705,1,339
2230,User_74,v24554,25,1744146268,0.3658545701538779,0,219
2231,User_55,v38645,24,1745300071,0.34047877994314296,0,204
2232,User_48,v34991,23,1744136340,0.55071660638012,1,330
2233,User_72,v49396,28,1744842782,0.671884089736397,1,403
2234,User_10,v45893,27,1745062471,0.5549325145110321,0,332
2235,User_84,v14825,24,1744759618,0.3076627000468148,0,184
2236,User_89,v39788,22,1743982575,1.152633278846622,1,691
2237,User_25,v26707,28,1745265378,1.2606582656798206,1,756
2238,User_17,v92303,27,1744697154,0.08333368747018563,0,50
2239,User_46,v33561,22,1744496306,0.2982152206058119,1,178
2240,User_98,v74895,26,1743935968,0.7105274395888311,1,426
2241,User_66,v94764,27,1744080073,1.0229771124244775,1,613
2242,User_7,v84542,24,1745929473,0.42496928578106824,1,254
2243,User_7,v81338,26,1744289944,0.4757409659593492,0,285
2244,User_18,v95046,23,1744961397,1.1652752833458795,0,699
2245,User_34,v98863,24,1744267747,0.3812796536629492,1,228
2246,User_52,v73890,23,1745365153,1.0777256418264263,1,646
2247,User_4,v76619,27,1744604757,0.7132212952761547,1,427
2248,User_17,v24960,24,1744729376,0.5753321612307954,0,345
2249,User_95,v61153,28,1745013005,0.8557113361349183,1,513
2250,User_63,v11885,22,1744281060,0.7250821803078817,0,435
2251,User_57,v54545,26,1744644194,0.025547087450414244,0,15
2252,User_55,v73659,25,1745097636,0.6765180800658004,1,405
2253,User_22,v20565,27,1744803369,0.6266572874056608,1,375
2254,User_4,v80394,28,1745193291,0.05120534327553051,1,30
2255,User_34,v14138,24,1745086064,1.117485454578453,0,670
2256,User_55,v85373,26,1745847728,0.09320298209992234,0,55
2257,User_56,v38172,22,1745646510,0.5702809168002364,1,342
2258,User_38,v54560,25,1745179676,1.0067389216185418,1,604
2259,User_16,v36558,24,1744778009,0.9159957317823441,1,549
2260,User_36,v61046,27,1744686319,0.4776515720380642,1,286
2261,User_10,v59303,26,1743844157,0.9318837009860617,1,559
2262,User_71,v84328,27,1745178209,0.1973242933375647,0,118
2263,User_24,v98942,27,1745172769,0.7600937109492618,0,456
2264,User_19,v72676,26,1743715471,0.053726725742136335,0,32
2265,User_71,v44924,24,1745038891,0.8486547943615306,0,509
2266,User_80,v82466,28,1743934312,0.2979490219937458,0,178
2267,User_57,v46381,27,1745149628,0.46304597954434074,1,277
2268,User_96,v78432,28,1743988409,0.4257325491324565,0,255
2269,User_55,v92904,25,1744435750,0.5660178890894647,1,339
2270,User_43,v69752,26,1745405166,0.33604913530610925,1,201
2271,User_80,v96127,23,1745338354,0.09620838407887283,0,57
2272,User_2,v15917,26,1744442224,0.6498639458299947,0,389
2273,User_76,v87910,26,1745824953,1.1217624998841969,1,673
2274,User_40,v92049,24,1745710125,0.23837511076389328,1,143
2275,User_77,v16938,27,1745506503,0.12414409453738687,0,74
2276,User_7,v72704,27,1744843606,0.5181078073239349,1,310
2277,User_37,v18605,22,1745664606,0.2413419354386334,0,144
2278,User_26,v64978,28,1745570468,0.4585606737250246,1,275
2279,User_95,v70092,22,1744307746,0.5434646420218666,1,326
2280,User_64,v93600,26,1745770630,0.10384188253189332,0,62
2281,User_72,v55694,25,1744328333,0.4067632288393636,1,244
2282,User_7,v70638,26,1743689845,1.0430048224922148,1,625
2283,User_24,v25798,25,1744377622,0.20743842039332996,0,124
2284,User_55,v81228,27,1743514589,0.6756765898165557,0,405
2285,User_80,v55040,23,1744742699,0.3279182305371702,1,196
2286,User_38,v89773,26,1744888528,0.43192273194851166,1,259
2287,User_96,v29336,24,1744334892,0.8252476245885798,0,495
2288,User_16,v15348,27,1745323455,0.8783686705862465,1,527
2289,User_72,v58927,27,1745972389,0.17409120226345604,1,104
2290,User_62,v58526,23,1744201613,0.7421203229494603,1,445
2291,User_58,v49626,26,1745655635,0.5544773675415119,1,332
2292,User_91,v27786,22,1743991971,0.43979142869767396,1,263
2293,User_9,v50702,24,1744193226,0.2964358949560907,1,177
2294,User_62,v89860,22,1744728349,1.0568134842664727,0,634
2295,User_80,v60556,25,1745856554,0.2065136718933884,0,123
2296,User_16,v47068,25,1745543584,0.18962986860854678,0,113
2297,User_33,v19703,25,1745156957,0.8647058249520663,1,518
2298,User_40,v31671,22,1745278907,0.9549265436120083,1,572
2299,User_56,v11426,22,1745248856,1.3886351784817816,1,833
2300,User_28,v13729,27,1745365842,0.7509506070812153,1,450
2301,User_89,v33277,23,1743514308,0.9327695161607074,1,559
2302,User_66,v12851,27,1743538141,0.8709737059716078,0,522
2303,User_41,v53069,26,1745753193,0.5310524349404293,0,318
2304,User_71,v54230,27,1745686414,0.7426223189362605,1,445
2305,User_19,v29427,26,1745108388,0.6870950827095865,0,412
2306,User_39,v51777,28,1743899197,0.8869839808392453,0,532
2307,User_4,v66296,22,1744956648,0.9443761573012133,1,566
2308,User_28,v56544,27,1745523233,0.707979386510508,1,424
2309,User_37,v77769,24,1745426050,0.6987240623824368,1,419
2310,User_52,v59909,26,1745637734,1.060437195226671,1,636
2311,User_100,v46727,26,1745240474,0.29996205231608214,0,179
2312,User_56,v49451,22,1745871265,0.9677558602483507,1,580
2313,User_10,v56900,26,1745512515,0.4853421769517008,0,291
2314,User_8,v68002,25,1746029241,0.6165897804128657,0,369
2315,User_100,v46327,27,1745071031,0.15089041912965007,0,90
2316,User_95,v69711,24,1744751548,0.4136777712754526,0,248
2317,User_92,v87660,27,1743641565,0.127019963183522,0,76
2318,User_19,v27663,28,1745648208,0.8108525639765565,0,486
2319,User_48,v62530,28,1745472503,0.6661055947311096,1,399
2320,User_32,v72921,25,1745685791,0.5599144571170033,1,335
2321,User_43,v57898,28,1745405434,0.05319383583801412,1,31
2322,User_21,v64261,28,1745312047,1.4099021425602383,1,845
2323,User_15,v51662,25,1744413088,0.47224039947882923,0,283
2324,User_55,v93604,23,1745139227,0.5919210228052587,1,355
2325,User_19,v22893,23,1744645072,1.0187859402840114,1,611
2326,User_73,v36144,26,1744006559,0.09455973715370893,1,56
2327,User_7,v90478,27,1744861387,0.689050183472359,1,413
2328,User_77,v95371,23,1744858268,0.20583144001279474,1,123
2329,User_19,v22456,28,1745629793,0.14502895883716935,1,87
2330,User_42,v85049,27,1744460068,0.28904621489376736,0,173
2331,User_63,v54672,22,1743564951,0.2896972061761006,1,173
2332,User_71,v28889,22,1744213530,0.07927729204166206,1,47
2333,User_56,v94269,27,1745767467,1.0337772341409721,1,620
2334,User_99,v69564,26,1744132606,0.7742899967814145,1,464
2335,User_86,v35884,23,1745937071,0.5127623600552066,1,307
2336,User_85,v15402,26,1743748158,0.844591903373848,0,506
2337,User_21,v44494,24,1744943184,0.5489070590854074,0,329
2338,User_82,v98871,28,1745150192,0.7996432757686105,1,479
2339,User_72,v92751,26,1743573298,0.7245546415184444,0,434
2340,User_15,v45706,24,1744613412,0.422715314547561,0,253
2341,User_11,v24189,27,1744944356,0.46344214040132437,0,278
2342,User_81,v39874,27,1743906333,0.389958976448372,1,233
2343,User_15,v39233,25,1745487592,1.0573447521978758,1,634
2344,User_61,v59167,27,1744241655,0.649201412533755,1,389
2345,User_78,v53281,25,1745663649,0.14259321554470056,1,85
2346,User_50,v57338,25,1745402833,0.7225889393158537,0,433
2347,User_39,v37772,25,1743858838,0.7805976002873277,0,468
2348,User_28,v57819,23,1743840319,0.7324214455032164,1,439
2349,User_16,v52400,24,1744118458,0.3287575473501191,1,197
2350,User_24,v28223,28,1745809097,0.6502553729759482,1,390
2351,User_81,v66250,25,1744587333,0.08492292147185584,0,50
2352,User_38,v83730,25,1744918754,0.02922298303285999,1,17
2353,User_39,v19990,23,1745386393,0.115399774455171,0,69
2354,User_16,v74576,26,1743732537,0.12067115726131827,0,72
2355,User_49,v13780,23,1744752162,0.4303030493656136,0,258
2356,User_74,v41326,25,1745273150,0.7570556315862036,0,454
2357,User_16,v67931,22,1745236731,0.40358655988692105,0,242
2358,User_3,v11263,27,1744153220,0.4677634040610225,1,280
2359,User_58,v99798,28,1744540730,0.2426044393359852,0,145
2360,User_18,v10479,26,1743736595,0.062585836400835,0,37
2361,User_100,v66497,23,1744498001,0.32794227754261507,1,196
2362,User_24,v38156,25,1745660452,0.9369452914506327,0,562
2363,User_37,v88913,22,1743692705,0.6019829231157233,1,361
2364,User_20,v10508,26,1745608072,0.7242373752764873,0,434
2365,User_81,v60732,27,1745808838,0.32634994941026757,1,195
2366,User_18,v42248,28,1745981492,0.6180375541154731,1,370
2367,User_51,v72172,26,1745068755,0.6663309462682274,0,399
2368,User_66,v59448,24,1744769592,0.8510286750303806,1,510
2369,User_59,v72889,27,1744618150,0.16340493433854916,1,98
2370,User_63,v17609,22,1743486016,0.7057468641542661,1,423
2371,User_46,v93744,23,1743965666,0.42382977324300053,0,254
2372,User_2,v11978,26,1744245705,0.6922478833112867,1,415
2373,User_24,v36423,25,1746032790,0.18856557746095448,0,113
2374,User_11,v92353,22,1745959245,1.0397481503320607,0,623
2375,User_66,v46507,22,1745809723,0.23951094457539598,0,143
2376,User_25,v78038,22,1745646485,0.6244793759889546,1,374
2377,User_91,v27874,25,1745415183,1.0025583643215685,0,601
2378,User_42,v94031,22,1744460098,0.19607826101967477,1,117
2379,User_26,v84693,28,1743805340,1.1279590724742152,1,676
2380,User_27,v50939,28,1745143396,0.5921078539210431,1,355
2381,User_28,v46323,26,1743659771,0.3289876654748012,1,197
2382,User_38,v88505,25,1745743919,1.0088172160187538,0,605
2383,User_86,v91402,27,1744197532,0.7125465008471242,1,427
2384,User_57,v75297,25,1745781858,1.3089679342828648,1,785
2385,User_30,v15046,25,1744502352,0.8925695804979914,0,535
2386,User_55,v29657,27,1746027036,0.5699593118383509,1,341
2387,User_24,v79159,25,1744870509,0.7685064062929736,1,461
2388,User_39,v62725,25,1745251632,0.5354980594712987,0,321
2389,User_28,v34378,28,1744021082,0.2772352199891599,0,166
2390,User_80,v41177,23,1744742575,0.6245294529521382,0,374
2391,User_71,v77065,22,1744447589,0.41102029905378307,1,246
